Comune di Anguillara Veneta;Veneto;PD;Anguillara Veneta;anguillaraveneta.pd@cert.ip-veneto.net
Comune di Annicco;Lombardia;CR;Annicco;comune.annicco@pec.regione.lombardia.it
Comune di Castello di Annone;Piemonte;AT;Castello di Annone;castello.di.annone@cert.ruparpiemonte.it
Comune di Annone di Brianza;Lombardia;LC;Annone di Brianza;comune.annonedibrianza@pec.regione.lombardia.it
Comune di Annone di Brianza;Lombardia;LC;Annone di Brianza;annonebrianza@cert.legalmail.it
Comune di Annone Veneto;Veneto;VE;Annone Veneto;comuneannoneveneto.ve@legalmail.it
Comune di Anoia;Calabria;RC;Anoia;segreteria.anoia@asmepec.it
Comune di Antegnate;Lombardia;BG;Antegnate;info@pec.comune.antegnate.bg.it
Comune di Antey-Saint-Andre';Valle D'Aosta;AO;Antey-Saint-Andre';protocollo@pec.comune.antey-st-andre.ao.it
Comune di Anterivo;Trentino Alto Adige;BZ;Anterivo;altrei.anterivo@legalmail.it
Comune di La Magdeleine;Valle D'Aosta;AO;La Magdeleine;protocollo@pec.comune.la-magdeleine.ao.it
Comune di Anticoli Corrado;Lazio;RM;Anticoli Corrado;comune.anticolicorrado@pec.it
Comune di Fiuggi;Lazio;FR;Fiuggi;info@pec.comune.fiuggi.fr.it
Comune di Antignano;Piemonte;AT;Antignano;antignano@cert.ruparpiemonte.it
Comune di Antignano;Piemonte;AT;Antignano;comune.antignano@pec.it
Comune di Antillo;Sicilia;ME;Antillo;comunediantillo@primapec.com
Comune di Antonimina;Calabria;RC;Antonimina;rag.antonimina@asmepec.it
Comune di Antrodoco;Lazio;RI;Antrodoco;comunediantrodoco@legalmail.it
Comune di Antrodoco;Lazio;RI;Antrodoco;areademograficacomuneantrodoco@pec.it
Comune di Antrodoco;Lazio;RI;Antrodoco;areacontabilecomuneantrodoco@pec.it
Comune di Antrodoco;Lazio;RI;Antrodoco;affarigeneralicomuneantrodoco@pec.it
Comune di Antrodoco;Lazio;RI;Antrodoco;areatecnicaantrodoco@pec.it
Comune di Antrona Schieranco;Piemonte;VB;Antrona Schieranco;comune.antronaschieranco.vb@legalmail.it
Comune di Anversa Degli Abruzzi;Abruzzo;AQ;Anversa degli Abruzzi;comunedianversa@pec.it
Comune di Anzano del Parco;Lombardia;CO;Anzano del Parco;comune.anzanodelparco@pec.regione.lombardia.it
Comune di Anzano del Parco;Lombardia;CO;Anzano del Parco;comune.anzanodelparco@pec.provincia.como.it
Comune di Anzano di Puglia;Puglia;FG;Anzano di Puglia;protocollo@pec.comune.anzanodipuglia.fg.it
Comune di Anzano di Puglia;Puglia;FG;Anzano di Puglia;settoreragioneria@pec.comune.anzanodipuglia.fg.it
Comune di Anzano di Puglia;Puglia;FG;Anzano di Puglia;demografici@pec.comune.anzanodipuglia.fg.it
Comune di Anzano di Puglia;Puglia;FG;Anzano di Puglia;pm@pec.comune.anzanodipuglia.fg.it
Comune di Anzano di Puglia;Puglia;FG;Anzano di Puglia;settoretecnico@pec.comune.anzanodipuglia.fg.it
Comune di Anzi;Basilicata;PZ;Anzi;comune.anzi@cert.ruparbasilicata.it
Comune di Anzio;Lazio;RM;Anzio;protocollo.comuneanzio@pec.it
Comune di Anzio;Lazio;RM;Anzio;lavoripubblici.comuneanzio@pec.it
Comune di Anzio;Lazio;RM;Anzio;segretariogenerale@pec.it
Comune di Anzio;Lazio;RM;Anzio;sindaco.comuneanzio@pec.it
Comune di Anzio;Lazio;RM;Anzio;ufficioelettorale.comuneanzio@pec.it
Comune di Anzola dell'Emilia;Emilia Romagna;BO;Anzola dell'Emilia;comune.anzoladellemilia@cert.provincia.bo.it
Comune di Anzola D'Ossola;Piemonte;VB;Anzola d'Ossola;anzola@pec.it
Comune di Aosta;Valle D'Aosta;AO;Aosta;protocollo@pec.comune.aosta.it
Comune di Apecchio;Marche;PU;Apecchio;comune.apecchio@emarche.it
Comune di Apice;Campania;BN;Apice;protocollo@pec.comune.apice.bn.it
Comune di Apiro;Marche;MC;Apiro;comune.apiro.mc@legalmail.it
Comune di Apollosa;Campania;BN;Apollosa;apollosa@pec.cstsannio.it
Comune di Appiano Sulla Strada del Vino;Trentino Alto Adige;BZ;Appiano sulla strada del vino;eppan.appiano@legalmail.it
Comune di Appiano Gentile;Lombardia;CO;Appiano Gentile;info@pec.comune.appianogentile.co.it
Comune di Appiano Gentile;Lombardia;CO;Appiano Gentile;servizidemografici@pec.comune.appianogentile.co.it
Comune di Appiano Gentile;Lombardia;CO;Appiano Gentile;fatture@pec.comune.appianogentile.co.it
Comune di Appignano;Marche;MC;Appignano;comune.appignano@emarche.it
Comune di Appignano del Tronto;Marche;AP;Appignano del Tronto;comuneappignanodeltronto@pec.it
Comune di Aprica;Lombardia;SO;Aprica;protocollo.aprica@cert.provincia.so.it
Comune di Apricale;Liguria;IM;Apricale;apricale@pec.it
Comune di Apricena;Puglia;FG;Apricena;protocollo@pec-apricena.com
Comune di Apricena;Puglia;FG;Apricena;segreteria@pec-apricena.com
Comune di Apricena;Puglia;FG;Apricena;tributi@pec-apricena.com
Comune di Aprigliano;Calabria;CS;Aprigliano;segreteria@pec.comuneaprigliano.it
Comune di Aprilia;Lazio;LT;Aprilia;protocollogenerale@pec.comunediaprilia.gov.it
Comune di Aprilia;Lazio;LT;Aprilia;sindaco@pec.comunediaprilia.gov.it
Comune di Aprilia;Lazio;LT;Aprilia;servizio.tributi@pec.comunediaprilia.gov.it
Comune di Aprilia;Lazio;LT;Aprilia;segretario.generale@pec.comunediaprilia.gov.it
Comune di Aprilia;Lazio;LT;Aprilia;suap.attivitaproduttive@pec.comunediaprilia.gov.it
Comune di Aquara;Campania;SA;Aquara;protocollo.amministrazione@pec.comune.aquara.sa.it
Comune di Aquara;Campania;SA;Aquara;comunicazioni@pec.comune.aquara.sa.it
Comune di Aquila D'Arroscia;Liguria;IM;Aquila d'Arroscia;aquila@pec.net
Comune di L'Aquila;Abruzzo;AQ;L'Aquila;protocollo@comune.laquila.postecert.it
Comune di L'Aquila;Abruzzo;AQ;L'Aquila;fatture@comune.laquila.postecert.it
Comune di L'Aquila;Abruzzo;AQ;L'Aquila;ricostruzione.privata@comune.laquila.postecert.it
Comune di L'Aquila;Abruzzo;AQ;L'Aquila;politichesociali.cultura@comune.laquila.postecert.it
Comune di Aquileia;Friuli Venezia Giulia;UD;Aquileia;comune.aquileia@certgov.fvg.it
Comune di Aquilonia;Campania;AV;Aquilonia;protocollo.aquilonia@asmepec.it
Comune di Aquilonia;Campania;AV;Aquilonia;segreteria.aquilonia@asmepec.it
Comune di Aquino;Lazio;FR;Aquino;protocollo.aquino@pec.it
Comune di Aquino;Lazio;FR;Aquino;anagrafe.aquino@pec.it
Comune di Aquino;Lazio;FR;Aquino;ragioneria.aquino@pec.it
Comune di Aquino;Lazio;FR;Aquino;tecnico.aquino@pec.it
Comune di Aquino;Lazio;FR;Aquino;polizialocale.aquino@pec.it
Comune di Aradeo;Puglia;LE;Aradeo;protocollo.comune.aradeo@pec.rupar.puglia.it
Comune di Aragona;Sicilia;AG;Aragona;protocollo@pec.comune.aragona.ag.it
Comune di Aramengo;Piemonte;AT;Aramengo;aramengo@cert.ruparpiemonte.it
Comune di Arba;Friuli Venezia Giulia;PN;Arba;comune.arba@certgov.fvg.it
Comune di Tortoli;Sardegna;OG;Tortoli';protocollo@pec.comuneditortoli.it
Comune di Arborea;Sardegna;OR;Arborea;protocollo@pec.comunearborea.it
Comune di Arborea;Sardegna;OR;Arborea;ufficiotecnico@pec.comunearborea.it
Comune di Arborea;Sardegna;OR;Arborea;poliziamunicipale@pec.comunearborea.it
Comune di Arborea;Sardegna;OR;Arborea;servizidemografici@pec.comunearborea.it
Comune di Arborea;Sardegna;OR;Arborea;servizifinanziari@pec.comunearborea.it
Comune di Arborio;Piemonte;VC;Arborio;arborio@cert.ruparpiemonte.it
Comune di Arbus;Sardegna;VS;Arbus;protocollo.arbus@pec.comunas.it
Comune di Arcade;Veneto;TV;Arcade;protocollo.comune.arcade.tv@pecveneto.it
Comune di Arce;Lazio;FR;Arce;protocollo.comune.arce@pec.it
Comune di Arcene;Lombardia;BG;Arcene;protocollo@pec.comune.arcene.bg.it
Comune di Arcevia;Marche;AN;Arcevia;comune.arcevia@emarche.it
Comune di Archi;Abruzzo;CH;Archi;sindaco.comunediarchi@pec.net
Comune di San Nicolo' D'Arcidano;Sardegna;OR;San Nicolo' d'Arcidano;protocollo@pec.comune.sannicolodarcidano.or.it
Comune di Arcidosso;Toscana;GR;Arcidosso;protocollo@pec.comune.arcidosso.gr.it
Comune di Arcinazzo Romano;Lazio;RM;Arcinazzo Romano;protocollo@pec.comunearcinazzoromano.it
Comune di Arcinazzo Romano;Lazio;RM;Arcinazzo Romano;ragioneria@pec.comunearcinazzoromano.it
Comune di Arcisate;Lombardia;VA;Arcisate;comune.arcisate@anutel.it
Comune di Arco;Trentino Alto Adige;TN;Arco;comune@pec.comune.arco.tn.it
Comune di Arcola;Liguria;SP;Arcola;comune.arcola@legalmail.it
Comune di Arcole;Veneto;VR;Arcole;arcole.vr@cert.ip-veneto.net
Comune di Arconate;Lombardia;MI;Arconate;comune.arconate@postecert.it
Comune di Arcore;Lombardia;MB;Arcore;comune.arcore@pec.regione.lombardia.it
Comune di Arcugnano;Veneto;VI;Arcugnano;comune.arcugnano.vi@pecveneto.it
Comune di Arcugnano;Veneto;VI;Arcugnano;demografici.comune.arcugnano.vi@pecveneto.it
Comune di Arcugnano;Veneto;VI;Arcugnano;ragioneria.comune.arcugnano.vi@pecveneto.it
Comune di Arcugnano;Veneto;VI;Arcugnano;utc.comune.arcugnano.vi@pecveneto.it
Comune di Ardara;Sardegna;SS;Ardara;protocollo@cert.comune.ardara.ss.it
Comune di Ardauli;Sardegna;OR;Ardauli;protocollo@pec.comuneardauli.gov.it
Comune di Ardauli;Sardegna;OR;Ardauli;ediliziaprivata.ardauli@pec.it
Comune di Ardauli;Sardegna;OR;Ardauli;sociale.ardauli@pec.it
Comune di Ardauli;Sardegna;OR;Ardauli;tecnico.ardauli@pec.it
Comune di Ardauli;Sardegna;OR;Ardauli;ragioneria.ardauli@pec.it
Comune di Ardenno;Lombardia;SO;Ardenno;protocollo.ardenno@cert.provincia.so.it
Comune di Ardenno;Lombardia;SO;Ardenno;demograficiardenno@pec.it
Comune di Ardesio;Lombardia;BG;Ardesio;comune.ardesio@pec.regione.lombardia.it
Comune di Ardore;Calabria;RC;Ardore;tributi.ardore@asmepec.it
Comune di Arena;Calabria;VV;Arena;protocollo.arena@asmepec.it
Comune di Arena;Calabria;VV;Arena;finanziario.arena@asmepec.it
Comune di Arena Po;Lombardia;PV;Arena Po;arenapo@postemailcertificata.it
Comune di Arenzano;Liguria;GE;Arenzano;info@pec.comune.arenzano.ge.it
Comune di Arese;Lombardia;MI;Arese;protocollo@cert.comune.arese.mi.it
Comune di Arezzo;Toscana;AR;Arezzo;comune.arezzo@postacert.toscana.it
Comune di Argegno;Lombardia;CO;Argegno;comune.argegno@pec.provincia.como.it
Comune di Argelato;Emilia Romagna;BO;Argelato;comune.argelato@cert.provincia.bo.it
Comune di Argenta;Emilia Romagna;FE;Argenta;municipio@pec.comune.argenta.fe.it
Comune di Argentera;Piemonte;CN;Argentera;argentera@cert.ruparpiemonte.it
Comune di Arguello;Piemonte;CN;Arguello;comune.arguello.cn@cert.legalmail.it
Comune di Argusto;Calabria;CZ;Argusto;sindaco@pec.comuneargusto.it
Comune di Ari;Abruzzo;CH;Ari;protocollo.ari@pec.it
Comune di Ariano Irpino;Campania;AV;Ariano Irpino;protocollo.arianoirpino@asmepec.it
Comune di Ariano nel Polesine;Veneto;RO;Ariano nel Polesine;protocollo.comune.arianonelpolesine.ro@pecveneto.it
Comune di Ariccia;Lazio;RM;Ariccia;protocollo@pec.comunediariccia.it
Comune di Arielli;Abruzzo;CH;Arielli;comunearielli.ragioneria@servercertificato.it
Comune di Arienzo;Campania;CE;Arienzo;pec.comunearienzo@asmepec.it
Comune di Arienzo;Campania;CE;Arienzo;poliziamunicipale.arienzo@asmepec.it
Comune di Arienzo;Campania;CE;Arienzo;llpp.arienzo@asmepec.it
Comune di Arignano;Piemonte;TO;Arignano;arignano.torino@legalmail.it
Comune di Aritzo;Sardegna;NU;Aritzo;protocollo@pec.comune.aritzo.nu.it
Comune di Arizzano;Piemonte;VB;Arizzano;arizzano@pec.it
Comune di Arlena di Castro;Lazio;VT;Arlena di Castro;amministrazione@pec.comune.arlenadicastro.vt.it
Comune di Arluno;Lombardia;MI;Arluno;protocollo@pec.comune.arluno.mi.it
Comune di Armeno;Piemonte;NO;Armeno;armeno@cert.ruparpiemonte.it
Comune di Armento;Basilicata;PZ;Armento;comune.armento@cert.ruparbasilicata.it
Comune di Armo;Liguria;IM;Armo;comune.armo.im@legalmail.it
Comune di Armungia;Sardegna;CA;Armungia;protocollo@pec.comune.armungia.ca.it
Comune di Arnara;Lazio;FR;Arnara;comunediarnara@postecert.it
Comune di Arnasco;Liguria;SV;Arnasco;comunearnasco@pec.it
Comune di Arnad;Valle D'Aosta;AO;Arnad;protocollo@pec.comune.arnad.ao.it
Comune di Arnesano;Puglia;LE;Arnesano;protocollo.comunearnesano@pec.rupar.puglia.it
Comune di Arola;Piemonte;VB;Arola;arola@cert.ruparpiemonte.it
Comune di Arona;Piemonte;NO;Arona;protocollo@pec.comune.arona.no.it
Comune di Arosio;Lombardia;CO;Arosio;comune.arosio@halleypec.it
Comune di Arpaia;Campania;BN;Arpaia;comune.arpaia@asmepec.it
Comune di Arpaia;Campania;BN;Arpaia;demografici.arpaia@asmepec.it
Comune di Arpaia;Campania;BN;Arpaia;ragioneria.arpaia@asmepec.it
Comune di Arpaia;Campania;BN;Arpaia;utc.arpaia@asmepec.it
Comune di Arpaise;Campania;BN;Arpaise;comunearpaise@asmepec.it
Comune di Arpaise;Campania;BN;Arpaise;anagrafe.arpaise@asmepec.it
Comune di Arpino;Lazio;FR;Arpino;pec@comunearpinopec.it
Comune di Arqua Petrarca;Veneto;PD;Arqua' Petrarca;arquapetrarca.pd@cert.ip-veneto.net
Comune di Arqua' Polesine;Veneto;RO;Arqua' Polesine;comune.arqua.ro@legalmail.it
Comune di Arquata Scrivia;Piemonte;AL;Arquata Scrivia;comune.arquatascrivia.al@legalmail.it
Comune di Arquata del Tronto;Marche;AP;Arquata del Tronto;comune.arquatadeltronto@emarche.it
Comune di Arre;Veneto;PD;Arre;arre.pd@legalmailpa.it
Comune di Arrone;Umbria;TR;Arrone;comune.arrone@postacert.umbria.it
Comune di Arzago D'Adda;Lombardia;BG;Arzago d'Adda;comune.arzagodadda@legalmail.it
Comune di Arsago Seprio;Lombardia;VA;Arsago Seprio;comunediarsagoseprio@legalmail.it
Comune di Arsie';Veneto;BL;Arsie';arsie.bl@cert.ip-veneto.net
Comune di Arsiero;Veneto;VI;Arsiero;comune.arsiero.vi@pecveneto.it
Comune di Arsita;Abruzzo;TE;Arsita;protocollo.arsita@anutel.it
Comune di Arsoli;Lazio;RM;Arsoli;rag.comunearsoli@pec.cittametropolitanaroma.gov.it
Comune di Arta Terme;Friuli Venezia Giulia;UD;Arta Terme;comune.artaterme@certgov.fvg.it
Comune di Artegna;Friuli Venezia Giulia;UD;Artegna;comune.artegna@certgov.fvg.it
Comune di Artena;Lazio;RM;Artena;comune.artena@pec.it
Comune di Artogne;Lombardia;BS;Artogne;protocollo@pec.comune.artogne.bs.it
Comune di Arvier;Valle D'Aosta;AO;Arvier;protocollo@pec.comune.arvier.ao.it
Comune di Arzachena;Sardegna;OT;Arzachena;protocollo@pec.comarzachena.it
Comune di Arzana;Sardegna;OG;Arzana;comunearzana@pec.it
Comune di Arzano;Campania;NA;Arzano;protocollo@pec.comune.arzano.na.it
Comune di Arzergrande;Veneto;PD;Arzergrande;arzergrande@postemailcertificata.it
Comune di Arzergrande;Veneto;PD;Arzergrande;arzergrande.pd@cert.ip-veneto.net
Comune di Arzignano;Veneto;VI;Arzignano;arzignano.vi@cert.ip-veneto.net
Comune di Ascea;Campania;SA;Ascea;protocollo.comunediascea@pec.it
Comune di Asciano;Toscana;SI;Asciano;comune.asciano@postacert.toscana.it
Comune di Ascoli Piceno;Marche;AP;Ascoli Piceno;comune.ascolipiceno@actaliscertymail.it
Comune di Ascoli Satriano;Puglia;FG;Ascoli Satriano;protocollo.ascolisatriano@pec.leonet.it
Comune di Ascrea;Lazio;RI;Ascrea;comune.ascrea.ri@legalmail.it
Comune di Asiago;Veneto;VI;Asiago;asiago.vi@cert.ip-veneto.net
Comune di Asigliano Vercellese;Piemonte;VC;Asigliano Vercellese;asigliano.vercellese@cert.ruparpiemonte.it
Comune di Asigliano Veneto;Veneto;VI;Asigliano Veneto;asiglianoveneto.vi@cert.ip-veneto.net
Comune di Sinalunga;Toscana;SI;Sinalunga;comune.sinalunga@postacert.toscana.it
Comune di Asola;Lombardia;MN;Asola;comuneasola@legalmail.it
Comune di Asolo;Veneto;TV;Asolo;comune.asolo.tv@pecveneto.it
Comune di Casperia;Lazio;RI;Casperia;comune.casperia.ri@legalmail.it
Comune di Assago;Lombardia;MI;Assago;sportello.cittadino@assago.legalmail.it
Comune di Assemini;Sardegna;CA;Assemini;protocollo@pec.comune.assemini.ca.it
Comune di Assemini;Sardegna;CA;Assemini;sindaco@pec.comune.assemini.ca.it
Comune di Assemini;Sardegna;CA;Assemini;suap@pec.comune.assemini.ca.it
Comune di Assemini;Sardegna;CA;Assemini;demografici@pec.comune.assemini.ca.it
Comune di Assisi;Umbria;PG;Assisi;comune.assisi@postacert.umbria.it
Comune di Asso;Lombardia;CO;Asso;comune.asso@legalmail.it
Comune di Assolo;Sardegna;OR;Assolo;ragioneria@pec.comune.assolo.or.it
Comune di Assoro;Sicilia;EN;Assoro;info@pec.comune.assoro.en.it
Comune di Asti;Piemonte;AT;Asti;protocollo.comuneasti@pec.it
Comune di Asuni;Sardegna;OR;Asuni;protocollo@pec.comuneasuni.gov.it
Comune di Ateleta;Abruzzo;AQ;Ateleta;comune.ateleta.aq@pec.it
Comune di Atella;Basilicata;PZ;Atella;comune.atella.ag@pec.it
Comune di Atena Lucana;Campania;SA;Atena Lucana;prot.atena@asmepec.it
Comune di Atessa;Abruzzo;CH;Atessa;comunediatessa@pec.it
Comune di Atina;Lazio;FR;Atina;comuneatina@viapec.net
Comune di Atrani;Campania;SA;Atrani;protocollo.atrani@asmepec.it
Comune di Atri;Abruzzo;TE;Atri;postacert@pec.comune.atri.te.it
Comune di Atri;Abruzzo;TE;Atri;servizi.demografici@pec.comune.atri.te.it
Comune di Atri;Abruzzo;TE;Atri;suap@pec.comune.atri.te.it
Comune di Atri;Abruzzo;TE;Atri;tributi@pec.comune.atri.te.it
Comune di Atripalda;Campania;AV;Atripalda;comune.atripalda@legalmail.it
Comune di Attigliano;Umbria;TR;Attigliano;comune.attigliano@postacert.umbria.it
Comune di Attimis;Friuli Venezia Giulia;UD;Attimis;comune.attimis@certgov.fvg.it
Comune di Atzara;Sardegna;NU;Atzara;ragioneria@pec.comune.atzara.nu.it
Comune di Atzara;Sardegna;NU;Atzara;protocollo@pec.comune.atzara.nu.it
Comune di Atzara;Sardegna;NU;Atzara;anagrafe@pec.comune.atzara.nu.it
Comune di Atzara;Sardegna;NU;Atzara;ufficio.tecnico@pec.comune.atzara.nu.it
Comune di Atzara;Sardegna;NU;Atzara;servizi.sociali@pec.comune.atzara.nu.it
Comune di Auditore;Marche;PU;Auditore;comune.auditore@emarche.it
Comune di Augusta;Sicilia;SR;Augusta;protocollocomunediaugusta@pointpec.it
Comune di Auletta;Campania;SA;Auletta;uffsegreteria.auletta@asmepec.it
Comune di Auletta;Campania;SA;Auletta;areatecnica.auletta@asmepec.it
Comune di Auletta;Campania;SA;Auletta;anagrafe.auletta@asmepec.it
Comune di Aulla;Toscana;MS;Aulla;comune.aulla@postacert.toscana.it
Comune di Aurano;Piemonte;VB;Aurano;aurano@pec.it
Comune di Aurano;Piemonte;VB;Aurano;fatture.aurano@pec.it
Comune di Aurigo;Liguria;IM;Aurigo;ragioneria.aurigo@pec.it
Comune di Auronzo di Cadore;Veneto;BL;Auronzo di Cadore;auronzo.bl@cert.ip-veneto.net
Comune di Ausonia;Lazio;FR;Ausonia;comunediausonia@postecert.it
Comune di Ausonia;Lazio;FR;Ausonia;demografici.ausonia@postecert.it
Comune di Austis;Sardegna;NU;Austis;austis.comune@cert.ollsys.it
Comune di Avegno;Liguria;GE;Avegno;comuneavegno@pec.it
Comune di Avelengo - Gemeinde Hafling;Trentino Alto Adige;BZ;Avelengo;hafling-avelengo.bz@legalmail.it
Comune di Avella;Campania;AV;Avella;comune.avella@cert.irpinianet.eu
Comune di Avella;Campania;AV;Avella;amministrativa.avella@cert.irpinianet.eu
Comune di Avellino;Campania;AV;Avellino;ufficioprotocollo@cert.comune.avellino.it
Comune di Averara;Lombardia;BG;Averara;comune.averara@pec.regione.lombardia.it
Comune di Aversa;Campania;CE;Aversa;postacertificata@comuneaversa.it
Comune di Avetrana;Puglia;TA;Avetrana;finanza.comune.avetrana@pec.rupar.puglia.it
Comune di Avezzano;Abruzzo;AQ;Avezzano;comune.avezzano.aq@postecert.it
Comune di Aviano;Friuli Venezia Giulia;PN;Aviano;comune.aviano@certgov.fvg.it
Comune di Aviatico;Lombardia;BG;Aviatico;comune.aviatico@pec.regione.lombardia.it
Comune di Avigliana;Piemonte;TO;Avigliana;comuneavigliana@cert.legalmail.it
Comune di Avigliano;Basilicata;PZ;Avigliano;comune.avigliano@cert.ruparbasilicata.it
Comune di Avio;Trentino Alto Adige;TN;Avio;segreteria@pec.comune.avio.tn.it
Comune di Avise;Valle D'Aosta;AO;Avise;protocollo@pec.comune.avise.ao.it
Comune di Avola;Sicilia;SR;Avola;sindaco@pec.comune.avola.sr.it
Comune di Avola;Sicilia;SR;Avola;lavori.pubblici@pec.comune.avola.sr.it
Comune di Avola;Sicilia;SR;Avola;ragioneria@pec.comune.avola.sr.it
Comune di Avola;Sicilia;SR;Avola;suap@pec.comune.avola.sr.it
Comune di Avola;Sicilia;SR;Avola;ufficiosegreteria@pec.comune.avola.sr.it
Comune di Avolasca;Piemonte;AL;Avolasca;protocollo@pec.comune.avolasca.al.it
Comune di Azeglio;Piemonte;TO;Azeglio;protocollo.azeglio@cert.ruparpiemonte.it
Comune di Azzanello;Lombardia;CR;Azzanello;comune.azzanello@pec.regione.lombardia.it
Comune di Azzano D'Asti;Piemonte;AT;Azzano d'Asti;comune.azzano.at@cert.legalmail.it
Comune di Azzano San Paolo;Lombardia;BG;Azzano San Paolo;comuneazzanosanpaolo@pec.it
Comune di Azzano Mella;Lombardia;BS;Azzano Mella;protocollo@pec.comune.azzanomella.bs.it
Comune di Azzano Decimo;Friuli Venezia Giulia;PN;Azzano Decimo;comune.azzanodecimo@certgov.fvg.it
Comune di Azzate;Lombardia;VA;Azzate;comunediazzate@postemailcertificata.it
Comune di Azzio;Lombardia;VA;Azzio;comune.azzio.va@halleycert.it
Comune di Azzone;Lombardia;BG;Azzone;comune.azzone@pec.it
Comune di Baceno;Piemonte;VB;Baceno;baceno@pec.it
Comune di Bacoli;Campania;NA;Bacoli;ufficioprotocollo@pec.comune.bacoli.na.it
Comune di Bacoli;Campania;NA;Bacoli;servizi.demografici@pec.comune.bacoli.na.it
